,Date,Shares Outstanding,Code
62959,2007-01-17,2736833000.0,2319.HK
62960,2007-01-18,2736833000.0,2319.HK
62961,2007-01-19,2736833000.0,2319.HK
62962,2007-01-22,2736833000.0,2319.HK
62963,2007-01-23,2736833000.0,2319.HK
62964,2007-01-24,2736833000.0,2319.HK
62965,2007-01-25,2736833000.0,2319.HK
62966,2007-01-26,2736833000.0,2319.HK
62967,2007-01-29,2736833000.0,2319.HK
62968,2007-01-30,2736833000.0,2319.HK
62969,2007-01-31,2736833000.0,2319.HK
62970,2007-02-01,2736833000.0,2319.HK
62971,2007-02-02,2736833000.0,2319.HK
62972,2007-02-05,2736833000.0,2319.HK
62973,2007-02-06,2736833000.0,2319.HK
62974,2007-02-07,2736833000.0,2319.HK
62975,2007-02-08,2736833000.0,2319.HK
62976,2007-02-09,2736833000.0,2319.HK
62977,2007-02-12,2736833000.0,2319.HK
62978,2007-02-13,2736833000.0,2319.HK
62979,2007-02-14,2736833000.0,2319.HK
62980,2007-02-15,2736833000.0,2319.HK
62981,2007-02-16,2736833000.0,2319.HK
62982,2007-02-21,2736833000.0,2319.HK
62983,2007-02-22,2736833000.0,2319.HK
62984,2007-02-23,2736833000.0,2319.HK
62985,2007-02-26,2736833000.0,2319.HK
62986,2007-02-27,2736833000.0,2319.HK
62987,2007-02-28,2736833000.0,2319.HK
62988,2007-03-01,2736833000.0,2319.HK
62989,2007-03-02,2736833000.0,2319.HK
62990,2007-03-05,2736833000.0,2319.HK
62991,2007-03-06,2736833000.0,2319.HK
62992,2007-03-07,2736833000.0,2319.HK
62993,2007-03-08,2736833000.0,2319.HK
62994,2007-03-09,2736833000.0,2319.HK
62995,2007-03-12,2736833000.0,2319.HK
62996,2007-03-13,2736833000.0,2319.HK
62997,2007-03-14,2736833000.0,2319.HK
62998,2007-03-15,2736833000.0,2319.HK
62999,2007-03-16,2736833000.0,2319.HK
63000,2007-03-19,2736833000.0,2319.HK
63001,2007-03-20,2736833000.0,2319.HK
63002,2007-03-21,2736833000.0,2319.HK
63003,2007-03-22,2736833000.0,2319.HK
63004,2007-03-23,2736833000.0,2319.HK
63005,2007-03-26,2736833000.0,2319.HK
63006,2007-03-27,2736833000.0,2319.HK
63007,2007-03-28,2736833000.0,2319.HK
63008,2007-03-29,2736833000.0,2319.HK
63009,2007-03-30,2736833000.0,2319.HK
63010,2007-04-02,2736833000.0,2319.HK
63011,2007-04-03,2736833000.0,2319.HK
63012,2007-04-04,2736833000.0,2319.HK
63013,2007-04-10,2736833000.0,2319.HK
63014,2007-04-11,2736833000.0,2319.HK
63015,2007-04-12,2736833000.0,2319.HK
63016,2007-04-13,2736833000.0,2319.HK
63017,2007-04-16,2736833000.0,2319.HK
63018,2007-04-17,2736833000.0,2319.HK
63019,2007-04-18,2736833000.0,2319.HK
63020,2007-04-19,2736833000.0,2319.HK
63021,2007-04-20,2736833000.0,2319.HK
63022,2007-04-23,2736833000.0,2319.HK
63023,2007-04-24,2736833000.0,2319.HK
63024,2007-04-25,2736833000.0,2319.HK
63025,2007-04-26,2736833000.0,2319.HK
63026,2007-04-27,2736833000.0,2319.HK
63027,2007-04-30,2736833000.0,2319.HK
63028,2007-05-02,2736833000.0,2319.HK
63029,2007-05-03,2736833000.0,2319.HK
63030,2007-05-04,2736833000.0,2319.HK
63031,2007-05-07,2736833000.0,2319.HK
63032,2007-05-08,2736833000.0,2319.HK
63033,2007-05-09,2736833000.0,2319.HK
63034,2007-05-10,2736833000.0,2319.HK
63035,2007-05-11,2736833000.0,2319.HK
63036,2007-05-14,2736833000.0,2319.HK
63037,2007-05-15,2736833000.0,2319.HK
63038,2007-05-16,2736833000.0,2319.HK
63039,2007-05-17,2736833000.0,2319.HK
63040,2007-05-18,2736833000.0,2319.HK
63041,2007-05-21,2736833000.0,2319.HK
63042,2007-05-22,2736833000.0,2319.HK
63043,2007-05-23,2736833000.0,2319.HK
63044,2007-05-25,2736833000.0,2319.HK
63045,2007-05-28,2736833000.0,2319.HK
63046,2007-05-29,2736833000.0,2319.HK
63047,2007-05-30,2736833000.0,2319.HK
63048,2007-05-31,2736833000.0,2319.HK
63049,2007-06-01,2851752999.9999995,2319.HK
63050,2007-06-04,2851752999.9999995,2319.HK
63051,2007-06-05,2851752999.9999995,2319.HK
63052,2007-06-06,2851752999.9999995,2319.HK
63053,2007-06-07,2851752999.9999995,2319.HK
63054,2007-06-08,2851752999.9999995,2319.HK
63055,2007-06-11,2851752999.9999995,2319.HK
63056,2007-06-12,2851752999.9999995,2319.HK
63057,2007-06-13,2851752999.9999995,2319.HK
63058,2007-06-14,2851752999.9999995,2319.HK
63059,2007-06-15,2851752999.9999995,2319.HK
63060,2007-06-18,2851752999.9999995,2319.HK
63061,2007-06-20,2851752999.9999995,2319.HK
63062,2007-06-21,2851752999.9999995,2319.HK
63063,2007-06-22,2851752999.9999995,2319.HK
63064,2007-06-25,2851752999.9999995,2319.HK
63065,2007-06-26,2851752999.9999995,2319.HK
63066,2007-06-27,2851752999.9999995,2319.HK
63067,2007-06-28,2851752999.9999995,2319.HK
63068,2007-06-29,2851752999.9999995,2319.HK
63069,2007-07-03,2851752999.9999995,2319.HK
63070,2007-07-04,2851752999.9999995,2319.HK
63071,2007-07-05,2851752999.9999995,2319.HK
63072,2007-07-06,2851752999.9999995,2319.HK
63073,2007-07-09,2851752999.9999995,2319.HK
63074,2007-07-10,2851752999.9999995,2319.HK
63075,2007-07-11,2851752999.9999995,2319.HK
63076,2007-07-12,2851752999.9999995,2319.HK
63077,2007-07-13,2851752999.9999995,2319.HK
63078,2007-07-16,2851752999.9999995,2319.HK
63079,2007-07-17,2851752999.9999995,2319.HK
63080,2007-07-18,2851752999.9999995,2319.HK
63081,2007-07-19,2851752999.9999995,2319.HK
63082,2007-07-20,2851752999.9999995,2319.HK
63083,2007-07-23,2851752999.9999995,2319.HK
63084,2007-07-24,2851752999.9999995,2319.HK
63085,2007-07-25,2851752999.9999995,2319.HK
63086,2007-07-26,2851752999.9999995,2319.HK
63087,2007-07-27,2851752999.9999995,2319.HK
63088,2007-07-30,2851752999.9999995,2319.HK
63089,2007-07-31,2851752999.9999995,2319.HK
63090,2007-08-01,2851752999.9999995,2319.HK
63091,2007-08-02,2851752999.9999995,2319.HK
63092,2007-08-03,2851752999.9999995,2319.HK
63093,2007-08-06,2851752999.9999995,2319.HK
63094,2007-08-07,2851752999.9999995,2319.HK
63095,2007-08-08,2851752999.9999995,2319.HK
63096,2007-08-09,2851752999.9999995,2319.HK
63097,2007-08-10,2851752999.9999995,2319.HK
63098,2007-08-13,2851752999.9999995,2319.HK
63099,2007-08-14,2851752999.9999995,2319.HK
63100,2007-08-15,2851752999.9999995,2319.HK
63101,2007-08-16,2851752999.9999995,2319.HK
63102,2007-08-17,2851752999.9999995,2319.HK
63103,2007-08-20,2851752999.9999995,2319.HK
63104,2007-08-21,2851752999.9999995,2319.HK
63105,2007-08-22,2851752999.9999995,2319.HK
63106,2007-08-23,2851752999.9999995,2319.HK
63107,2007-08-24,2851752999.9999995,2319.HK
63108,2007-08-27,2851752999.9999995,2319.HK
63109,2007-08-28,2851752999.9999995,2319.HK
63110,2007-08-29,2851752999.9999995,2319.HK
63111,2007-08-30,2851752999.9999995,2319.HK
63112,2007-08-31,2851752999.9999995,2319.HK
63113,2007-09-03,2851752999.9999995,2319.HK
63114,2007-09-04,2851752999.9999995,2319.HK
63115,2007-09-05,2851752999.9999995,2319.HK
63116,2007-09-06,2851752999.9999995,2319.HK
63117,2007-09-07,2851752999.9999995,2319.HK
63118,2007-09-10,2851752999.9999995,2319.HK
63119,2007-09-11,2851752999.9999995,2319.HK
63120,2007-09-12,2851752999.9999995,2319.HK
63121,2007-09-13,2851752999.9999995,2319.HK
63122,2007-09-14,2851752999.9999995,2319.HK
63123,2007-09-17,2851752999.9999995,2319.HK
63124,2007-09-18,2851752999.9999995,2319.HK
63125,2007-09-19,2851752999.9999995,2319.HK
63126,2007-09-20,2851752999.9999995,2319.HK
63127,2007-09-21,2851752999.9999995,2319.HK
63128,2007-09-24,2851752999.9999995,2319.HK
63129,2007-09-25,2851752999.9999995,2319.HK
63130,2007-09-27,2851752999.9999995,2319.HK
63131,2007-09-28,2851752999.9999995,2319.HK
63132,2007-10-02,2851752999.9999995,2319.HK
63133,2007-10-03,2851752999.9999995,2319.HK
63134,2007-10-04,2851752999.9999995,2319.HK
63135,2007-10-05,2851752999.9999995,2319.HK
63136,2007-10-08,2851752999.9999995,2319.HK
63137,2007-10-09,2851752999.9999995,2319.HK
63138,2007-10-10,2851752999.9999995,2319.HK
63139,2007-10-11,2851752999.9999995,2319.HK
63140,2007-10-12,2851752999.9999995,2319.HK
63141,2007-10-15,2851752999.9999995,2319.HK
63142,2007-10-16,2851752999.9999995,2319.HK
63143,2007-10-17,2851752999.9999995,2319.HK
63144,2007-10-18,2851752999.9999995,2319.HK
63145,2007-10-22,2851752999.9999995,2319.HK
63146,2007-10-23,2851752999.9999995,2319.HK
63147,2007-10-24,2851752999.9999995,2319.HK
63148,2007-10-25,2851752999.9999995,2319.HK
63149,2007-10-26,2851752999.9999995,2319.HK
63150,2007-10-29,2851752999.9999995,2319.HK
63151,2007-10-30,2851752999.9999995,2319.HK
63152,2007-10-31,2851752999.9999995,2319.HK
63153,2007-11-01,2851752000.0,2319.HK
63154,2007-11-02,2851752000.0,2319.HK
63155,2007-11-05,2851752999.9999995,2319.HK
63156,2007-11-06,2851752999.9999995,2319.HK
63157,2007-11-07,2851752999.9999995,2319.HK
63158,2007-11-08,2851752999.9999995,2319.HK
63159,2007-11-09,2851752999.9999995,2319.HK
63160,2007-11-12,2851752999.9999995,2319.HK
63161,2007-11-13,2851752999.9999995,2319.HK
63162,2007-11-14,2851752999.9999995,2319.HK
63163,2007-11-15,2851752999.9999995,2319.HK
63164,2007-11-16,2851752999.9999995,2319.HK
63165,2007-11-19,2851752999.9999995,2319.HK
63166,2007-11-20,2851752999.9999995,2319.HK
63167,2007-11-21,2851752999.9999995,2319.HK
63168,2007-11-22,2851752999.9999995,2319.HK
63169,2007-11-23,2851752999.9999995,2319.HK
63170,2007-11-26,2851752999.9999995,2319.HK
63171,2007-11-27,2851752999.9999995,2319.HK
63172,2007-11-28,2851752999.9999995,2319.HK
63173,2007-11-29,2851965000.0,2319.HK
63174,2007-11-30,2851965000.0,2319.HK
63175,2007-12-03,2851965000.0,2319.HK
63176,2007-12-04,2851965000.0,2319.HK
63177,2007-12-05,2851965000.0,2319.HK
63178,2007-12-06,2851965000.0,2319.HK
63179,2007-12-07,2852183000.0,2319.HK
63180,2007-12-10,2852183000.0,2319.HK
63181,2007-12-11,2852183000.0,2319.HK
63182,2007-12-12,2852183000.0,2319.HK
63183,2007-12-13,2852183000.0,2319.HK
63184,2007-12-14,2852183000.0,2319.HK
63185,2007-12-17,2852183000.0,2319.HK
63186,2007-12-18,2852183000.0,2319.HK
63187,2007-12-19,2852183000.0,2319.HK
63188,2007-12-20,2852183000.0,2319.HK
63189,2007-12-21,2852183000.0,2319.HK
63190,2007-12-24,2852183000.0,2319.HK
63191,2007-12-27,2852183000.0,2319.HK
63192,2007-12-28,2852183000.0,2319.HK
63193,2007-12-31,2852183000.0,2319.HK
63194,2008-01-02,2852183000.0,2319.HK
63195,2008-01-03,2852183000.0,2319.HK
63196,2008-01-04,2852183000.0,2319.HK
63197,2008-01-07,2852183000.0,2319.HK
63198,2008-01-08,2852183000.0,2319.HK
63199,2008-01-09,2852183000.0,2319.HK
63200,2008-01-10,2852183000.0,2319.HK
63201,2008-01-11,2852183000.0,2319.HK
63202,2008-01-14,2852183000.0,2319.HK
63203,2008-01-15,2852242000.0,2319.HK
63204,2008-01-16,2852242000.0,2319.HK
63205,2008-01-17,2852242000.0,2319.HK
63206,2008-01-18,2852242000.0,2319.HK
63207,2008-01-21,2852242000.0,2319.HK
63208,2008-01-22,2852242000.0,2319.HK
63209,2008-01-23,2852242000.0,2319.HK
63210,2008-01-24,2852242000.0,2319.HK
63211,2008-01-25,2852242000.0,2319.HK
63212,2008-01-28,2852242000.0,2319.HK
63213,2008-01-29,2852242000.0,2319.HK
63214,2008-01-30,2852242000.0,2319.HK
63215,2008-01-31,2852242000.0,2319.HK
63216,2008-02-01,2852242000.0,2319.HK
63217,2008-02-04,2852242000.0,2319.HK
63218,2008-02-05,2852242000.0,2319.HK
63219,2008-02-06,2852242000.0,2319.HK
63220,2008-02-11,2852242000.0,2319.HK
63221,2008-02-12,2852242000.0,2319.HK
63222,2008-02-13,2852242000.0,2319.HK
63223,2008-02-14,2852242000.0,2319.HK
63224,2008-02-15,2852242000.0,2319.HK
63225,2008-02-18,2852260000.0,2319.HK
63226,2008-02-19,2852260000.0,2319.HK
63227,2008-02-20,2852260000.0,2319.HK
63228,2008-02-21,2852260000.0,2319.HK
63229,2008-02-22,2852260000.0,2319.HK
63230,2008-02-25,2852260000.0,2319.HK
63231,2008-02-26,2852260000.0,2319.HK
63232,2008-02-27,2852260000.0,2319.HK
63233,2008-02-28,2852260000.0,2319.HK
63234,2008-02-29,2852260000.0,2319.HK
63235,2008-03-03,2852260000.0,2319.HK
63236,2008-03-04,2852260000.0,2319.HK
63237,2008-03-05,2852260000.0,2319.HK
63238,2008-03-06,2852260000.0,2319.HK
63239,2008-03-07,2852260000.0,2319.HK
63240,2008-03-10,2852260000.0,2319.HK
63241,2008-03-11,2852260000.0,2319.HK
63242,2008-03-12,2852260000.0,2319.HK
63243,2008-03-13,2852260000.0,2319.HK
63244,2008-03-14,2852260000.0,2319.HK
63245,2008-03-17,2852260000.0,2319.HK
63246,2008-03-18,2852260000.0,2319.HK
63247,2008-03-19,2852260000.0,2319.HK
63248,2008-03-20,2852260000.0,2319.HK
63249,2008-03-25,2852270000.0,2319.HK
63250,2008-03-26,2852270000.0,2319.HK
63251,2008-03-27,2852270000.0,2319.HK
63252,2008-03-28,2852270000.0,2319.HK
63253,2008-03-31,2852270000.0,2319.HK
63254,2008-04-01,2852270000.0,2319.HK
63255,2008-04-02,2852270000.0,2319.HK
63256,2008-04-03,2852270000.0,2319.HK
63257,2008-04-07,2852270000.0,2319.HK
63258,2008-04-08,2852270000.0,2319.HK
63259,2008-04-09,2852270000.0,2319.HK
63260,2008-04-10,2852270000.0,2319.HK
63261,2008-04-11,2852270000.0,2319.HK
63262,2008-04-14,2852270000.0,2319.HK
63263,2008-04-15,2852270000.0,2319.HK
63264,2008-04-16,2852278000.0,2319.HK
63265,2008-04-17,2852278000.0,2319.HK
63266,2008-04-18,2852278000.0,2319.HK
63267,2008-04-21,2852278000.0,2319.HK
63268,2008-04-22,2852278000.0,2319.HK
63269,2008-04-23,2852278000.0,2319.HK
63270,2008-04-24,2852278000.0,2319.HK
63271,2008-04-25,2852278000.0,2319.HK
63272,2008-04-28,2852278000.0,2319.HK
63273,2008-04-29,2852278000.0,2319.HK
63274,2008-04-30,2852278000.0,2319.HK
63275,2008-05-02,2852278000.0,2319.HK
63276,2008-05-05,2852278000.0,2319.HK
63277,2008-05-06,2852278000.0,2319.HK
63278,2008-05-07,2852278000.0,2319.HK
63279,2008-05-08,2852278000.0,2319.HK
63280,2008-05-09,2852278000.0,2319.HK
63281,2008-05-13,2852321000.0,2319.HK
63282,2008-05-14,2852321000.0,2319.HK
63283,2008-05-15,2852321000.0,2319.HK
63284,2008-05-16,2852321000.0,2319.HK
63285,2008-05-19,2852321000.0,2319.HK
63286,2008-05-20,2852321000.0,2319.HK
63287,2008-05-21,2852321000.0,2319.HK
63288,2008-05-22,2852321000.0,2319.HK
63289,2008-05-23,2852321000.0,2319.HK
63290,2008-05-26,2852321000.0,2319.HK
63291,2008-05-27,2852321000.0,2319.HK
63292,2008-05-28,2852321000.0,2319.HK
63293,2008-05-29,2852321000.0,2319.HK
63294,2008-05-30,2852321000.0,2319.HK
63295,2008-06-02,2852321000.0,2319.HK
63296,2008-06-03,2852321000.0,2319.HK
63297,2008-06-04,2852321000.0,2319.HK
63298,2008-06-05,2852321000.0,2319.HK
63299,2008-06-06,2852321000.0,2319.HK
63300,2008-06-10,2852321000.0,2319.HK
63301,2008-06-11,2852518000.0,2319.HK
63302,2008-06-12,2852518000.0,2319.HK
63303,2008-06-13,2852518000.0,2319.HK
63304,2008-06-16,2852518000.0,2319.HK
63305,2008-06-17,2852518000.0,2319.HK
63306,2008-06-18,2852518000.0,2319.HK
63307,2008-06-19,2852518000.0,2319.HK
63308,2008-06-20,2852518000.0,2319.HK
63309,2008-06-23,2852518000.0,2319.HK
63310,2008-06-24,2852518000.0,2319.HK
63311,2008-06-25,2852518000.0,2319.HK
63312,2008-06-26,2852518000.0,2319.HK
63313,2008-06-27,2852518000.0,2319.HK
63314,2008-06-30,2852518000.0,2319.HK
63315,2008-07-02,2852518000.0,2319.HK
63316,2008-07-03,2852518000.0,2319.HK
63317,2008-07-04,2852518000.0,2319.HK
63318,2008-07-07,2852518000.0,2319.HK
63319,2008-07-08,2852518000.0,2319.HK
63320,2008-07-09,2852518000.0,2319.HK
63321,2008-07-10,2852593000.0,2319.HK
63322,2008-07-11,2852593000.0,2319.HK
63323,2008-07-14,2852593000.0,2319.HK
63324,2008-07-15,2852593000.0,2319.HK
63325,2008-07-16,2852593000.0,2319.HK
63326,2008-07-17,2852593000.0,2319.HK
63327,2008-07-18,2852593000.0,2319.HK
63328,2008-07-21,2852593000.0,2319.HK
63329,2008-07-22,2852593000.0,2319.HK
63330,2008-07-23,2852593000.0,2319.HK
63331,2008-07-24,2852593000.0,2319.HK
63332,2008-07-25,2852593000.0,2319.HK
63333,2008-07-28,2852593000.0,2319.HK
63334,2008-07-29,2852593000.0,2319.HK
63335,2008-07-30,2852593000.0,2319.HK
63336,2008-07-31,2852593000.0,2319.HK
63337,2008-08-01,2852593000.0,2319.HK
63338,2008-08-04,2852593000.0,2319.HK
63339,2008-08-05,2852593000.0,2319.HK
63340,2008-08-06,2852593000.0,2319.HK
63341,2008-08-07,2852593000.0,2319.HK
63342,2008-08-08,2852593000.0,2319.HK
63343,2008-08-11,2852593000.0,2319.HK
63344,2008-08-12,3123274000.0000005,2319.HK
63345,2008-08-13,3123274000.0000005,2319.HK
63346,2008-08-14,3123274000.0000005,2319.HK
63347,2008-08-15,3123274000.0000005,2319.HK
63348,2008-08-18,3123274000.0000005,2319.HK
63349,2008-08-19,3123274000.0000005,2319.HK
63350,2008-08-20,3123274000.0000005,2319.HK
63351,2008-08-21,3123274000.0000005,2319.HK
63352,2008-08-22,3123274000.0000005,2319.HK
63353,2008-08-25,3123274000.0000005,2319.HK
63354,2008-08-26,3123274000.0000005,2319.HK
63355,2008-08-27,3123274000.0000005,2319.HK
63356,2008-08-28,3123274000.0000005,2319.HK
63357,2008-08-29,3123274000.0000005,2319.HK
63358,2008-09-01,3123274000.0000005,2319.HK
63359,2008-09-02,3123274000.0000005,2319.HK
63360,2008-09-03,3123274000.0000005,2319.HK
63361,2008-09-04,3123274000.0000005,2319.HK
63362,2008-09-05,3123274000.0000005,2319.HK
63363,2008-09-08,3123274000.0000005,2319.HK
63364,2008-09-09,3123274000.0000005,2319.HK
63365,2008-09-10,3123274000.0000005,2319.HK
63366,2008-09-11,3123282000.0,2319.HK
63367,2008-09-12,3123282000.0,2319.HK
63368,2008-09-16,3123282000.0,2319.HK
63369,2008-09-17,3123282000.0,2319.HK
63370,2008-09-18,3123282000.0,2319.HK
63371,2008-09-19,3123282000.0,2319.HK
63372,2008-09-22,3123282000.0,2319.HK
63373,2008-09-23,3123282000.0,2319.HK
63374,2008-09-24,3123282000.0,2319.HK
63375,2008-09-25,3123282000.0,2319.HK
63376,2008-09-26,3123282000.0,2319.HK
63377,2008-09-29,3123282000.0,2319.HK
63378,2008-09-30,3123282000.0,2319.HK
63379,2008-10-02,3123282000.0,2319.HK
63380,2008-10-03,3123282000.0,2319.HK
63381,2008-10-06,3123282000.0,2319.HK
63382,2008-10-08,3123282000.0,2319.HK
63383,2008-10-09,3123282000.0,2319.HK
63384,2008-10-10,3123282000.0,2319.HK
63385,2008-10-13,3123282000.0,2319.HK
63386,2008-10-14,3123282000.0,2319.HK
63387,2008-10-15,3123282000.0,2319.HK
63388,2008-10-16,3123282000.0,2319.HK
63389,2008-10-17,3123282000.0,2319.HK
63390,2008-10-20,3123282000.0,2319.HK
63391,2008-10-21,3123282000.0,2319.HK
63392,2008-10-22,3123282000.0,2319.HK
63393,2008-10-23,3123282000.0,2319.HK
63394,2008-10-24,3123282000.0,2319.HK
63395,2008-10-27,3123282000.0,2319.HK
63396,2008-10-28,3123282000.0,2319.HK
63397,2008-10-29,3123282000.0,2319.HK
63398,2008-10-30,3123282000.0,2319.HK
63399,2008-10-31,3123282000.0,2319.HK
63400,2008-11-03,3123282000.0,2319.HK
63401,2008-11-04,3123282000.0,2319.HK
63402,2008-11-05,3123282000.0,2319.HK
63403,2008-11-06,3123282000.0,2319.HK
63404,2008-11-07,3123282000.0,2319.HK
63405,2008-11-10,3123282000.0,2319.HK
63406,2008-11-11,3123282000.0,2319.HK
63407,2008-11-12,3123282000.0,2319.HK
63408,2008-11-13,3123282000.0,2319.HK
63409,2008-11-14,3123282000.0,2319.HK
63410,2008-11-17,3123282000.0,2319.HK
63411,2008-11-18,3123282000.0,2319.HK
63412,2008-11-19,3123282000.0,2319.HK
63413,2008-11-20,3123282000.0,2319.HK
63414,2008-11-21,3123282000.0,2319.HK
63415,2008-11-24,3123282000.0,2319.HK
63416,2008-11-25,3123282000.0,2319.HK
63417,2008-11-26,3123282000.0,2319.HK
63418,2008-11-27,3123282000.0,2319.HK
63419,2008-11-28,3123282000.0,2319.HK
63420,2008-12-01,3123282000.0,2319.HK
63421,2008-12-02,3123282000.0,2319.HK
63422,2008-12-03,3123282000.0,2319.HK
63423,2008-12-04,3123282000.0,2319.HK
63424,2008-12-05,3123282000.0,2319.HK
63425,2008-12-08,3123282000.0,2319.HK
63426,2008-12-09,3123282000.0,2319.HK
63427,2008-12-10,3123282000.0,2319.HK
63428,2008-12-11,3123282000.0,2319.HK
63429,2008-12-12,3123282000.0,2319.HK
63430,2008-12-15,3123282000.0,2319.HK
63431,2008-12-16,3123282000.0,2319.HK
63432,2008-12-17,3123282000.0,2319.HK
63433,2008-12-18,3123282000.0,2319.HK
63434,2008-12-19,3123282000.0,2319.HK
63435,2008-12-22,3123282000.0,2319.HK
63436,2008-12-23,3123282000.0,2319.HK
63437,2008-12-24,3123282000.0,2319.HK
63438,2008-12-29,3123282000.0,2319.HK
63439,2008-12-30,3123282000.0,2319.HK
63440,2008-12-31,3123282000.0,2319.HK
63441,2009-01-02,3123282000.0,2319.HK
63442,2009-01-05,3123282000.0,2319.HK
63443,2009-01-06,3123282000.0,2319.HK
63444,2009-01-07,3123282000.0,2319.HK
63445,2009-01-08,3123282000.0,2319.HK
63446,2009-01-09,3123282000.0,2319.HK
63447,2009-01-12,3123282000.0,2319.HK
63448,2009-01-13,3123282000.0,2319.HK
63449,2009-01-14,3123282000.0,2319.HK
63450,2009-01-15,3123282000.0,2319.HK
63451,2009-01-16,3123282000.0,2319.HK
63452,2009-01-19,3123282000.0,2319.HK
63453,2009-01-20,3123282000.0,2319.HK
63454,2009-01-21,3123282000.0,2319.HK
63455,2009-01-22,3123282000.0,2319.HK
63456,2009-01-23,3123282000.0,2319.HK
63457,2009-01-29,3123282000.0,2319.HK
63458,2009-01-30,3123282000.0,2319.HK
63459,2009-02-02,3123282000.0,2319.HK
63460,2009-02-03,3123282000.0,2319.HK
63461,2009-02-04,3123282000.0,2319.HK
63462,2009-02-05,3123282000.0,2319.HK
63463,2009-02-06,3123282000.0,2319.HK
63464,2009-02-09,3123282000.0,2319.HK
63465,2009-02-10,3123282000.0,2319.HK
63466,2009-02-11,3123282000.0,2319.HK
63467,2009-02-12,3123282000.0,2319.HK
63468,2009-02-13,3123282000.0,2319.HK
63469,2009-02-16,3123282000.0,2319.HK
63470,2009-02-17,3123282000.0,2319.HK
63471,2009-02-18,3123282000.0,2319.HK
63472,2009-02-19,3123282000.0,2319.HK
63473,2009-02-20,3123282000.0,2319.HK
63474,2009-02-23,3123282000.0,2319.HK
63475,2009-02-24,3123282000.0,2319.HK
63476,2009-02-25,3123282000.0,2319.HK
63477,2009-02-26,3123282000.0,2319.HK
63478,2009-02-27,3123282000.0,2319.HK
63479,2009-03-02,3123282000.0,2319.HK
63480,2009-03-03,3123282000.0,2319.HK
63481,2009-03-04,3123282000.0,2319.HK
63482,2009-03-05,3123282000.0,2319.HK
63483,2009-03-06,3123282000.0,2319.HK
63484,2009-03-09,3123282000.0,2319.HK
63485,2009-03-10,3123282000.0,2319.HK
63486,2009-03-11,3123282000.0,2319.HK
63487,2009-03-12,3123282000.0,2319.HK
63488,2009-03-13,3123282000.0,2319.HK
63489,2009-03-16,3123282000.0,2319.HK
63490,2009-03-17,3123282000.0,2319.HK
63491,2009-03-18,3123282000.0,2319.HK
63492,2009-03-19,3123282000.0,2319.HK
63493,2009-03-20,3123282000.0,2319.HK
63494,2009-03-23,3123282000.0,2319.HK
63495,2009-03-24,3123282000.0,2319.HK
63496,2009-03-25,3123282000.0,2319.HK
63497,2009-03-26,3123282000.0,2319.HK
63498,2009-03-27,3123282000.0,2319.HK
63499,2009-03-30,3123282000.0,2319.HK
63500,2009-03-31,3123282000.0,2319.HK
63501,2009-04-01,3123282000.0,2319.HK
63502,2009-04-02,3123282000.0,2319.HK
63503,2009-04-03,3123282000.0,2319.HK
63504,2009-04-06,3123282000.0,2319.HK
63505,2009-04-07,3123282000.0,2319.HK
63506,2009-04-08,3123282000.0,2319.HK
63507,2009-04-09,3123282000.0,2319.HK
63508,2009-04-14,3123282000.0,2319.HK
63509,2009-04-15,3123282000.0,2319.HK
63510,2009-04-16,3123282000.0,2319.HK
63511,2009-04-17,3123282000.0,2319.HK
63512,2009-04-20,3123282000.0,2319.HK
